OPE6_ID,INSTNM,CONTROL,CIP4,CIPCODE,CIPDESC,Program_Normalized,CREDLEV,IPEDSCOUNT2,EARN_MDN_1YR,EARN_MDN_4YR,EARN_MDN_5YR,EARN_GT_THRESHOLD_5YR,DEBT_ALL_STGP_EVAL_MDN
3077,Miami University-Hamilton,Public,24.01,2401,"Liberal Arts and Sciences, General Studies and Humanities.",Liberal Arts,3,31,40556,41606,48701,116,28489
3077,Miami University-Hamilton,Public,26.01,2601,"Biology, General.",Biology,3,5,38122,55517,69675,28,25000
3077,Miami University-Hamilton,Public,42.01,4201,"Psychology, General.",Psychology,3,19,36190,46978,54542,152,23250
3077,Miami University-Hamilton,Public,43.01,4301,Criminal Justice and Corrections.,Criminal Justice,3,27,36612,,49697,43,19500
3077,Miami University-Hamilton,Public,51.38,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Nursing,3,48,71404,63858,69112,95,24807
3077,Miami University-Middletown,Public,11.01,1101,"Computer and Information Sciences, General.",Computer Science,3,8,66030,77768,87316,60,25000
3077,Miami University-Middletown,Public,23.01,2301,"English Language and Literature, General.",English,3,6,27356,44638,50146,31,27000
3077,Miami University-Middletown,Public,24.01,2401,"Liberal Arts and Sciences, General Studies and Humanities.",Liberal Arts,3,8,40556,41606,48701,116,28489
3077,Miami University-Middletown,Public,26.01,2601,"Biology, General.",Biology,3,2,38122,,69675,28,
3077,Miami University-Middletown,Public,42.01,4201,"Psychology, General.",Psychology,3,7,36190,46978,54542,152,23250
3077,Miami University-Middletown,Public,43.01,4301,Criminal Justice and Corrections.,Criminal Justice,3,7,36612,,49697,43,19500
3077,Miami University-Middletown,Public,51.38,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Nursing,3,25,71404,63858,69112,95,24807
3077,Miami University-Oxford,Public,11.01,1101,"Computer and Information Sciences, General.",Computer Science,3,131,66030,77768,87316,60,25000
3077,Miami University-Oxford,Public,13.12,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",Teacher Education,3,139,39155,42312,47204,144,23000
3077,Miami University-Oxford,Public,13.13,1313,"Teacher Education and Professional Development, Specific Subject Areas.",Teacher Education,3,109,39817,43426,47090,74,23647
3077,Miami University-Oxford,Public,14.1,1410,"Electrical, Electronics and Communications Engineering.",Electrical Engineering,3,22,,,,,
3077,Miami University-Oxford,Public,14.19,1419,Mechanical Engineering.,Mechanical Engineering,3,100,68067,78265,86964,65,24700
3077,Miami University-Oxford,Public,23.01,2301,"English Language and Literature, General.",English,3,25,27356,44638,50146,31,27000
3077,Miami University-Oxford,Public,24.01,2401,"Liberal Arts and Sciences, General Studies and Humanities.",Liberal Arts,3,0,40556,41606,48701,116,28489
3077,Miami University-Oxford,Public,26.01,2601,"Biology, General.",Biology,3,163,38122,55517,69675,28,25000
3077,Miami University-Oxford,Public,27.01,2701,Mathematics.,Mathematics,3,35,49541,,,,17945
3077,Miami University-Oxford,Public,30.99,3099,"Multi/Interdisciplinary Studies, Other.",Interdisciplinary Studies,3,11,39484,42994,,,
3077,Miami University-Oxford,Public,31.05,3105,Health and Physical Education/Fitness.,Health and Fitness,3,301,40486,50514,60114,245,24500
3077,Miami University-Oxford,Public,40.05,4005,Chemistry.,Chemistry,3,26,,,,,
3077,Miami University-Oxford,Public,42.01,4201,"Psychology, General.",Psychology,3,246,36190,46978,54542,152,23250
3077,Miami University-Oxford,Public,43.01,4301,Criminal Justice and Corrections.,Criminal Justice,3,0,36612,,49697,43,19500
3077,Miami University-Oxford,Public,44.07,4407,Social Work.,Social Work,3,33,34583,42991,49179,33,25000
3077,Miami University-Oxford,Public,45.06,4506,Economics.,Economics,3,137,57379,80452,92113,35,24625
3077,Miami University-Oxford,Public,45.1,4510,Political Science and Government.,Political Science,3,184,46428,57775,64243,101,25000
3077,Miami University-Oxford,Public,45.11,4511,Sociology.,Sociology,3,49,43150,47382,54109,44,23250
3077,Miami University-Oxford,Public,50.04,5004,Design and Applied Arts.,Design,3,73,47295,54530,67080,17,26000
3077,Miami University-Oxford,Public,50.05,5005,Drama/Theatre Arts and Stagecraft.,Drama/Theatre Arts,3,16,22434,,,,
3077,Miami University-Oxford,Public,50.07,5007,Fine and Studio Arts.,Art,3,26,24912,40951,41509,16,27000
3077,Miami University-Oxford,Public,50.09,5009,Music.,Music,3,19,19353,,,,27000
3077,Miami University-Oxford,Public,51.22,5122,Public Health.,Public Health,3,80,37533,,,,21880
3077,Miami University-Oxford,Public,51.38,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Nursing,3,0,71404,63858,69112,95,24807
3077,Miami University-Oxford,Public,52.01,5201,"Business/Commerce, General.",Business Administration,3,1,,,,,
3077,Miami University-Oxford,Public,52.02,5202,"Business Administration, Management and Operations.",Business Administration,3,97,67823,84103,102402,94,24250
3077,Miami University-Oxford,Public,52.03,5203,Accounting and Related Services.,Accounting,3,165,67743,77503,92144,152,22500
3077,Miami University-Oxford,Public,52.08,5208,Finance and Financial Management Services.,Finance,3,342,71203,88554,100641,188,21788
3077,Miami University-Oxford,Public,52.14,5214,Marketing.,Marketing,3,309,59043,75634,92085,188,22000
3077,Miami University-Oxford,Public,54.01,5401,History.,History,3,37,31194,36425,39501,28,22353
30719,Mount Carmel College of Nursing,Private,51.38,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Nursing,3,380,69969,62106,71398,257,21500
3083,University of Mount Union,Private,11.01,1101,"Computer and Information Sciences, General.",Computer Science,3,6,,,,,
3083,University of Mount Union,Private,13.12,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",Teacher Education,3,37,38277,35732,39296,27,27000
3083,University of Mount Union,Private,13.13,1313,"Teacher Education and Professional Development, Specific Subject Areas.",Teacher Education,3,13,,,,,
3083,University of Mount Union,Private,14.08,1408,Civil Engineering.,Civil Engineering,3,9,,,,,
3083,University of Mount Union,Private,14.19,1419,Mechanical Engineering.,Mechanical Engineering,3,11,71097,83778,88418,18,27000
3083,University of Mount Union,Private,23.01,2301,"English Language and Literature, General.",English,3,5,,,,,
3083,University of Mount Union,Private,24.01,2401,"Liberal Arts and Sciences, General Studies and Humanities.",Liberal Arts,3,0,40431,48531,56981,254,27000
3083,University of Mount Union,Private,26.01,2601,"Biology, General.",Biology,3,29,33433,61157,71058,34,27000
3083,University of Mount Union,Private,27.01,2701,Mathematics.,Mathematics,3,3,,,,,
3083,University of Mount Union,Private,30.99,3099,"Multi/Interdisciplinary Studies, Other.",Interdisciplinary Studies,3,1,,,,,
3083,University of Mount Union,Private,31.05,3105,Health and Physical Education/Fitness.,Health and Fitness,3,60,33631,44211,55235,57,27000
3083,University of Mount Union,Private,40.05,4005,Chemistry.,Chemistry,3,2,,,,,
3083,University of Mount Union,Private,42.01,4201,"Psychology, General.",Psychology,3,23,34558,40559,49451,33,27000
3083,University of Mount Union,Private,43.01,4301,Criminal Justice and Corrections.,Criminal Justice,3,14,38440,,,,27000
3083,University of Mount Union,Private,44.07,4407,Social Work.,Social Work,3,0,,,,,
3083,University of Mount Union,Private,45.06,4506,Economics.,Economics,3,0,,,,,
3083,University of Mount Union,Private,45.1,4510,Political Science and Government.,Political Science,3,6,,,,,
3083,University of Mount Union,Private,45.11,4511,Sociology.,Sociology,3,4,,,,,
3083,University of Mount Union,Private,50.04,5004,Design and Applied Arts.,Design,3,0,,,,,
3083,University of Mount Union,Private,50.05,5005,Drama/Theatre Arts and Stagecraft.,Drama/Theatre Arts,3,7,,,,,
3083,University of Mount Union,Private,50.07,5007,Fine and Studio Arts.,Art,3,10,,,,,
3083,University of Mount Union,Private,50.09,5009,Music.,Music,3,4,,,,,
3083,University of Mount Union,Private,51.07,5107,Health and Medical Administrative Services.,Health Sciences,3,0,,,,,
3083,University of Mount Union,Private,51.22,5122,Public Health.,Public Health,3,0,,,,,
3083,University of Mount Union,Private,51.38,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Nursing,3,28,70141,,,,27000
3083,University of Mount Union,Private,52.02,5202,"Business Administration, Management and Operations.",Business Administration,3,27,46071,64327,67571,25,27000
3083,University of Mount Union,Private,52.03,5203,Accounting and Related Services.,Accounting,3,10,59142,,,,27000
3083,University of Mount Union,Private,52.08,5208,Finance and Financial Management Services.,Finance,3,16,51503,68861,82560,18,27000
3083,University of Mount Union,Private,52.14,5214,Marketing.,Marketing,3,25,49025,63154,73022,38,26430
3083,University of Mount Union,Private,54.01,5401,History.,History,3,5,,,,,
7085,Mount Vernon Nazarene University,Private,11.01,1101,"Computer and Information Sciences, General.",Computer Science,3,4,,,,,
7085,Mount Vernon Nazarene University,Private,13.12,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",Teacher Education,3,41,35268,37656,45142,20,26615
7085,Mount Vernon Nazarene University,Private,13.13,1313,"Teacher Education and Professional Development, Specific Subject Areas.",Teacher Education,3,14,32508,42220,47840,,25559
7085,Mount Vernon Nazarene University,Private,14.1,1410,"Electrical, Electronics and Communications Engineering.",Electrical Engineering,3,5,,,,,
7085,Mount Vernon Nazarene University,Private,14.19,1419,Mechanical Engineering.,Mechanical Engineering,3,7,,,,,
7085,Mount Vernon Nazarene University,Private,23.01,2301,"English Language and Literature, General.",English,3,5,,,,,
7085,Mount Vernon Nazarene University,Private,26.01,2601,"Biology, General.",Biology,3,27,,,58318,,27000
7085,Mount Vernon Nazarene University,Private,27.01,2701,Mathematics.,Mathematics,3,7,,,,,
7085,Mount Vernon Nazarene University,Private,31.05,3105,Health and Physical Education/Fitness.,Health and Fitness,3,18,,,,,
7085,Mount Vernon Nazarene University,Private,40.05,4005,Chemistry.,Chemistry,3,0,,,,,
7085,Mount Vernon Nazarene University,Private,42.01,4201,"Psychology, General.",Psychology,3,12,,,,,27000
7085,Mount Vernon Nazarene University,Private,43.01,4301,Criminal Justice and Corrections.,Criminal Justice,3,7,,,,,
7085,Mount Vernon Nazarene University,Private,44.07,4407,Social Work.,Social Work,3,48,37979,41307,44483,39,25000
7085,Mount Vernon Nazarene University,Private,45.1,4510,Political Science and Government.,Political Science,3,1,,,,,
7085,Mount Vernon Nazarene University,Private,45.11,4511,Sociology.,Sociology,3,0,,,,,
